Intersection_ID,starttime,PedAve,Latitude,Longitude,total_pop,black,OccoRat,Tree,Traffic,Resi,Vaca,Comm,ComSev,Assault,Homicide,Robbery,SexCrime,NonviolentCrime,Theft of Vehicle,BusStop,Housing Violations (Req_Serv),Police Issue (Req_Serv),Pot Hole (Req_Serv),road walking environment,Traffic problems,garbage problem,Junk service problem,Neighborhood Environmental Issues,other questions,starttime,CarAve,Assault,Breaking & Entering,Homicide,Other Sexual Offense,Robbery,Sexual Assault,Sexual Offense,Theft,Theft of Vehicle,ACCIDENT PROPERTY DAMAGE ONLY,ACCIDENT SKYWAY/33/198,ACCIDENT/INJURY
1029,13:12:00,11,42.931329,-78.839262,1489,89.45601075,75.08650519,1048,802,598,305,49,3,766,24,206,36,1236,260,18,64,2,480,72,20,36,46,42,36,13:15:00,104,0,4,0,0,2,2,0,22,0,4,0,0
1029,13:26:24,11,42.931329,-78.839262,1489,89.45601075,75.08650519,1048,802,598,305,49,3,766,24,206,36,1236,260,18,64,2,480,72,20,36,46,42,36,13:30:00,122,2,4,2,0,0,0,0,4,2,4,0,2
1029,13:40:48,3,42.931329,-78.839262,1489,89.45601075,75.08650519,1048,802,598,305,49,3,766,24,206,36,1236,260,18,64,2,480,72,20,36,46,42,36,13:45:00,118,4,2,0,0,2,0,0,4,4,8,0,6
1029,15:07:12,17,42.931329,-78.839262,1489,89.45601075,75.08650519,1048,802,598,305,49,3,766,24,206,36,1236,260,18,64,2,480,72,20,36,46,42,36,15:00:00,185,4,0,0,0,4,0,0,0,0,6,0,2
1029,15:21:36,7,42.931329,-78.839262,1489,89.45601075,75.08650519,1048,802,598,305,49,3,766,24,206,36,1236,260,18,64,2,480,72,20,36,46,42,36,15:15:00,179,16,8,0,2,2,0,0,18,6,14,0,2
1029,15:36:00,6,42.931329,-78.839262,1489,89.45601075,75.08650519,1048,802,598,305,49,3,766,24,206,36,1236,260,18,64,2,480,72,20,36,46,42,36,15:30:00,189,10,2,0,0,0,0,0,6,0,8,0,4
1029,15:50:24,10,42.931329,-78.839262,1489,89.45601075,75.08650519,1048,802,598,305,49,3,766,24,206,36,1236,260,18,64,2,480,72,20,36,46,42,36,15:45:00,181,8,2,2,0,2,0,0,4,2,20,0,2
1029,16:04:48,7,42.931329,-78.839262,1489,89.45601075,75.08650519,1048,802,598,305,49,3,766,24,206,36,1236,260,18,64,2,480,72,20,36,46,42,36,16:00:00,171,4,4,0,0,4,0,0,4,2,6,0,0
1029,16:19:12,15,42.931329,-78.839262,1489,89.45601075,75.08650519,1048,802,598,305,49,3,766,24,206,36,1236,260,18,64,2,480,72,20,36,46,42,36,16:15:00,139,10,14,0,0,4,0,0,24,8,18,0,2
1029,16:33:36,3,42.931329,-78.839262,1489,89.45601075,75.08650519,1048,802,598,305,49,3,766,24,206,36,1236,260,18,64,2,480,72,20,36,46,42,36,16:30:00,166,4,0,2,0,0,0,0,6,2,4,0,0
1029,16:48:00,5,42.931329,-78.839262,1489,89.45601075,75.08650519,1048,802,598,305,49,3,766,24,206,36,1236,260,18,64,2,480,72,20,36,46,42,36,16:45:00,151,8,0,0,0,8,0,0,10,4,6,0,6
1029,17:02:24,4,42.931329,-78.839262,1489,89.45601075,75.08650519,1048,802,598,305,49,3,766,24,206,36,1236,260,18,64,2,480,72,20,36,46,42,36,17:00:00,158,8,2,0,0,8,0,0,6,0,6,0,4
1029,17:16:48,10,42.931329,-78.839262,1489,89.45601075,75.08650519,1048,802,598,305,49,3,766,24,206,36,1236,260,18,64,2,480,72,20,36,46,42,36,17:15:00,138,4,20,0,0,4,0,0,10,0,6,0,2
1029,17:31:12,19,42.931329,-78.839262,1489,89.45601075,75.08650519,1048,802,598,305,49,3,766,24,206,36,1236,260,18,64,2,480,72,20,36,46,42,36,17:30:00,185,10,4,0,0,2,0,0,2,6,12,0,4
1029,17:45:36,10,42.931329,-78.839262,1489,89.45601075,75.08650519,1048,802,598,305,49,3,766,24,206,36,1236,260,18,64,2,480,72,20,36,46,42,36,17:45:00,165,8,0,0,0,0,0,0,18,0,8,0,4
1030,6:57:36,1,42.9329,-78.839258,1574,90.34307497,69.45863126,1150,992,568,354,57,12,836,28,224,50,1274,292,20,56,2,432,72,20,30,50,46,48,7:00:00,83,2,0,0,0,0,2,0,0,0,2,0,4
1030,7:12:00,6,42.9329,-78.839258,1574,90.34307497,69.45863126,1150,992,568,354,57,12,836,28,224,50,1274,292,20,56,2,432,72,20,30,50,46,48,7:15:00,89,0,14,0,0,0,0,0,4,2,4,0,0
1030,7:26:24,7,42.9329,-78.839258,1574,90.34307497,69.45863126,1150,992,568,354,57,12,836,28,224,50,1274,292,20,56,2,432,72,20,30,50,46,48,7:30:00,108,0,0,0,0,0,0,0,0,0,6,0,2
1030,7:40:48,2,42.9329,-78.839258,1574,90.34307497,69.45863126,1150,992,568,354,57,12,836,28,224,50,1274,292,20,56,2,432,72,20,30,50,46,48,7:45:00,131,2,2,0,0,0,0,0,2,4,2,0,2
1030,7:55:12,9,42.9329,-78.839258,1574,90.34307497,69.45863126,1150,992,568,354,57,12,836,28,224,50,1274,292,20,56,2,432,72,20,30,50,46,48,8:00:00,137,2,2,0,0,2,0,0,4,2,12,0,4
1030,8:09:36,5,42.9329,-78.839258,1574,90.34307497,69.45863126,1150,992,568,354,57,12,836,28,224,50,1274,292,20,56,2,432,72,20,30,50,46,48,8:15:00,135,4,14,0,0,0,0,0,14,4,6,0,2
1030,8:24:00,4,42.9329,-78.839258,1574,90.34307497,69.45863126,1150,992,568,354,57,12,836,28,224,50,1274,292,20,56,2,432,72,20,30,50,46,48,8:30:00,142,4,2,0,0,0,0,0,2,0,6,0,2
1030,8:38:24,8,42.9329,-78.839258,1574,90.34307497,69.45863126,1150,992,568,354,57,12,836,28,224,50,1274,292,20,56,2,432,72,20,30,50,46,48,8:45:00,124,4,6,0,0,0,0,0,6,0,6,0,2
1030,9:07:12,2,42.9329,-78.839258,1574,90.34307497,69.45863126,1150,992,568,354,57,12,836,28,224,50,1274,292,20,56,2,432,72,20,30,50,46,48,9:00:00,129,4,2,0,0,2,0,0,4,2,6,0,4
1030,9:21:36,5,42.9329,-78.839258,1574,90.34307497,69.45863126,1150,992,568,354,57,12,836,28,224,50,1274,292,20,56,2,432,72,20,30,50,46,48,9:15:00,120,8,14,0,0,0,0,0,14,4,8,0,2
1030,9:36:00,1,42.9329,-78.839258,1574,90.34307497,69.45863126,1150,992,568,354,57,12,836,28,224,50,1274,292,20,56,2,432,72,20,30,50,46,48,9:30:00,104,2,2,0,0,0,2,0,4,2,12,0,2
1030,9:50:24,4,42.9329,-78.839258,1574,90.34307497,69.45863126,1150,992,568,354,57,12,836,28,224,50,1274,292,20,56,2,432,72,20,30,50,46,48,9:45:00,118,0,6,0,0,4,0,0,6,0,2,0,0
1030,12:00:00,5,42.9329,-78.839258,1574,90.34307497,69.45863126,1150,992,568,354,57,12,836,28,224,50,1274,292,20,56,2,432,72,20,30,50,46,48,12:00:00,135,0,0,0,0,0,0,0,0,0,0,0,0
1030,12:14:24,9,42.9329,-78.839258,1574,90.34307497,69.45863126,1150,992,568,354,57,12,836,28,224,50,1274,292,20,56,2,432,72,20,30,50,46,48,12:15:00,128,6,22,0,8,2,2,0,50,8,6,0,2
1030,12:28:48,1,42.9329,-78.839258,1574,90.34307497,69.45863126,1150,992,568,354,57,12,836,28,224,50,1274,292,20,56,2,432,72,20,30,50,46,48,12:30:00,135,4,2,0,0,4,0,0,8,2,8,0,4
1030,12:43:12,7,42.9329,-78.839258,1574,90.34307497,69.45863126,1150,992,568,354,57,12,836,28,224,50,1274,292,20,56,2,432,72,20,30,50,46,48,12:45:00,115,4,6,0,0,0,0,0,6,2,10,0,2
1030,12:57:36,3,42.9329,-78.839258,1574,90.34307497,69.45863126,1150,992,568,354,57,12,836,28,224,50,1274,292,20,56,2,432,72,20,30,50,46,48,13:00:00,112,6,2,0,0,2,0,0,6,0,10,0,2
1030,13:12:00,1,42.9329,-78.839258,1574,90.34307497,69.45863126,1150,992,568,354,57,12,836,28,224,50,1274,292,20,56,2,432,72,20,30,50,46,48,13:15:00,88,2,4,0,0,0,0,0,22,0,6,0,0
1030,13:26:24,11,42.9329,-78.839258,1574,90.34307497,69.45863126,1150,992,568,354,57,12,836,28,224,50,1274,292,20,56,2,432,72,20,30,50,46,48,13:30:00,94,2,4,0,0,0,0,0,6,0,6,0,4
1030,13:40:48,5,42.9329,-78.839258,1574,90.34307497,69.45863126,1150,992,568,354,57,12,836,28,224,50,1274,292,20,56,2,432,72,20,30,50,46,48,13:45:00,120,2,4,0,0,2,0,0,4,2,12,0,6
1030,15:07:12,3,42.9329,-78.839258,1574,90.34307497,69.45863126,1150,992,568,354,57,12,836,28,224,50,1274,292,20,56,2,432,72,20,30,50,46,48,15:00:00,167,4,0,0,0,2,0,0,0,0,10,0,4
1030,15:21:36,2,42.9329,-78.839258,1574,90.34307497,69.45863126,1150,992,568,354,57,12,836,28,224,50,1274,292,20,56,2,432,72,20,30,50,46,48,15:15:00,150,14,8,0,2,2,0,0,16,8,14,0,2
1030,15:36:00,3,42.9329,-78.839258,1574,90.34307497,69.45863126,1150,992,568,354,57,12,836,28,224,50,1274,292,20,56,2,432,72,20,30,50,46,48,15:30:00,158,14,0,0,0,0,0,0,8,0,12,0,2
1030,15:50:24,4,42.9329,-78.839258,1574,90.34307497,69.45863126,1150,992,568,354,57,12,836,28,224,50,1274,292,20,56,2,432,72,20,30,50,46,48,15:45:00,174,16,2,2,0,2,0,0,4,4,26,0,2
1030,16:04:48,3,42.9329,-78.839258,1574,90.34307497,69.45863126,1150,992,568,354,57,12,836,28,224,50,1274,292,20,56,2,432,72,20,30,50,46,48,16:00:00,198,6,4,0,0,4,0,0,4,4,6,0,4
1030,16:19:12,13,42.9329,-78.839258,1574,90.34307497,69.45863126,1150,992,568,354,57,12,836,28,224,50,1274,292,20,56,2,432,72,20,30,50,46,48,16:15:00,163,10,14,0,0,0,0,0,26,10,18,0,8
1030,16:33:36,3,42.9329,-78.839258,1574,90.34307497,69.45863126,1150,992,568,354,57,12,836,28,224,50,1274,292,20,56,2,432,72,20,30,50,46,48,16:30:00,202,2,0,2,0,0,0,0,6,0,6,0,4
1030,16:48:00,5,42.9329,-78.839258,1574,90.34307497,69.45863126,1150,992,568,354,57,12,836,28,224,50,1274,292,20,56,2,432,72,20,30,50,46,48,16:45:00,124,6,6,0,0,10,0,0,12,2,12,0,8
1030,17:02:24,5,42.9329,-78.839258,1574,90.34307497,69.45863126,1150,992,568,354,57,12,836,28,224,50,1274,292,20,56,2,432,72,20,30,50,46,48,17:00:00,171,12,2,0,0,8,0,0,6,0,10,0,8
1030,17:16:48,7,42.9329,-78.839258,1574,90.34307497,69.45863126,1150,992,568,354,57,12,836,28,224,50,1274,292,20,56,2,432,72,20,30,50,46,48,17:15:00,156,8,16,0,0,4,0,0,16,0,16,0,2
1030,17:31:12,21,42.9329,-78.839258,1574,90.34307497,69.45863126,1150,992,568,354,57,12,836,28,224,50,1274,292,20,56,2,432,72,20,30,50,46,48,17:30:00,182,8,2,0,0,0,0,0,2,6,16,0,6
1030,17:45:36,20,42.9329,-78.839258,1574,90.34307497,69.45863126,1150,992,568,354,57,12,836,28,224,50,1274,292,20,56,2,432,72,20,30,50,46,48,17:45:00,154,12,0,0,0,0,0,0,16,2,4,0,4
1032,6:57:36,1,42.922136,-78.853988,2217,70.45557059,82.52234359,958,1816,644,81,22,12,410,6,206,42,1146,204,38,50,4,378,48,10,24,52,24,40,7:00:00,73,0,2,0,0,0,0,0,0,0,0,0,6
1032,7:12:00,5,42.922136,-78.853988,2217,70.45557059,82.52234359,958,1816,644,81,22,12,410,6,206,42,1146,204,38,50,4,378,48,10,24,52,24,40,7:15:00,81,2,8,0,0,2,0,0,8,2,4,0,2
1032,7:26:24,20,42.922136,-78.853988,2217,70.45557059,82.52234359,958,1816,644,81,22,12,410,6,206,42,1146,204,38,50,4,378,48,10,24,52,24,40,7:30:00,123,0,0,0,0,2,0,0,2,0,10,0,0
1032,7:40:48,8,42.922136,-78.853988,2217,70.45557059,82.52234359,958,1816,644,81,22,12,410,6,206,42,1146,204,38,50,4,378,48,10,24,52,24,40,7:45:00,93,2,8,0,0,0,0,0,2,0,18,2,4
1032,7:55:12,14,42.922136,-78.853988,2217,70.45557059,82.52234359,958,1816,644,81,22,12,410,6,206,42,1146,204,38,50,4,378,48,10,24,52,24,40,8:00:00,108,2,2,0,0,0,0,0,0,0,16,0,4
1032,8:09:36,95,42.922136,-78.853988,2217,70.45557059,82.52234359,958,1816,644,81,22,12,410,6,206,42,1146,204,38,50,4,378,48,10,24,52,24,40,8:15:00,159,2,4,0,0,0,0,0,22,0,12,0,0
1032,8:24:00,7,42.922136,-78.853988,2217,70.45557059,82.52234359,958,1816,644,81,22,12,410,6,206,42,1146,204,38,50,4,378,48,10,24,52,24,40,8:30:00,156,4,0,0,0,2,0,0,4,4,20,0,14
1032,8:38:24,6,42.922136,-78.853988,2217,70.45557059,82.52234359,958,1816,644,81,22,12,410,6,206,42,1146,204,38,50,4,378,48,10,24,52,24,40,8:45:00,129,2,0,0,2,0,0,0,2,2,28,0,0
1032,9:07:12,14,42.922136,-78.853988,2217,70.45557059,82.52234359,958,1816,644,81,22,12,410,6,206,42,1146,204,38,50,4,378,48,10,24,52,24,40,9:00:00,123,6,6,0,0,0,0,0,8,2,18,0,2
1032,9:21:36,8,42.922136,-78.853988,2217,70.45557059,82.52234359,958,1816,644,81,22,12,410,6,206,42,1146,204,38,50,4,378,48,10,24,52,24,40,9:15:00,127,0,14,0,0,4,0,0,6,4,22,0,6
1032,9:36:00,24,42.922136,-78.853988,2217,70.45557059,82.52234359,958,1816,644,81,22,12,410,6,206,42,1146,204,38,50,4,378,48,10,24,52,24,40,9:30:00,116,2,0,0,0,2,0,0,4,0,12,0,8
1032,9:50:24,17,42.922136,-78.853988,2217,70.45557059,82.52234359,958,1816,644,81,22,12,410,6,206,42,1146,204,38,50,4,378,48,10,24,52,24,40,9:45:00,116,2,8,2,0,0,0,0,4,2,10,0,2
1032,12:00:00,36,42.922136,-78.853988,2217,70.45557059,82.52234359,958,1816,644,81,22,12,410,6,206,42,1146,204,38,50,4,378,48,10,24,52,24,40,12:00:00,138,0,0,0,0,0,0,0,0,0,0,0,0
1032,12:14:24,11,42.922136,-78.853988,2217,70.45557059,82.52234359,958,1816,644,81,22,12,410,6,206,42,1146,204,38,50,4,378,48,10,24,52,24,40,12:15:00,149,4,12,0,0,4,0,0,34,6,30,0,8
1032,12:28:48,24,42.922136,-78.853988,2217,70.45557059,82.52234359,958,1816,644,81,22,12,410,6,206,42,1146,204,38,50,4,378,48,10,24,52,24,40,12:30:00,163,2,2,0,2,0,0,0,2,0,28,0,4
1032,12:43:12,19,42.922136,-78.853988,2217,70.45557059,82.52234359,958,1816,644,81,22,12,410,6,206,42,1146,204,38,50,4,378,48,10,24,52,24,40,12:45:00,164,4,6,0,0,0,2,0,8,2,26,0,10
1032,12:57:36,81,42.922136,-78.853988,2217,70.45557059,82.52234359,958,1816,644,81,22,12,410,6,206,42,1146,204,38,50,4,378,48,10,24,52,24,40,13:00:00,210,4,4,0,0,2,0,0,2,0,22,0,4
1032,13:12:00,12,42.922136,-78.853988,2217,70.45557059,82.52234359,958,1816,644,81,22,12,410,6,206,42,1146,204,38,50,4,378,48,10,24,52,24,40,13:15:00,157,4,10,0,0,4,0,0,6,0,24,0,6
1032,13:26:24,12,42.922136,-78.853988,2217,70.45557059,82.52234359,958,1816,644,81,22,12,410,6,206,42,1146,204,38,50,4,378,48,10,24,52,24,40,13:30:00,175,0,8,0,0,4,0,0,2,0,32,0,8
1032,13:40:48,19,42.922136,-78.853988,2217,70.45557059,82.52234359,958,1816,644,81,22,12,410,6,206,42,1146,204,38,50,4,378,48,10,24,52,24,40,13:45:00,188,6,8,0,0,2,0,0,6,0,26,0,2
1032,15:07:12,21,42.922136,-78.853988,2217,70.45557059,82.52234359,958,1816,644,81,22,12,410,6,206,42,1146,204,38,50,4,378,48,10,24,52,24,40,15:00:00,181,10,0,0,0,4,0,0,2,0,24,0,6
1032,15:21:36,22,42.922136,-78.853988,2217,70.45557059,82.52234359,958,1816,644,81,22,12,410,6,206,42,1146,204,38,50,4,378,48,10,24,52,24,40,15:15:00,150,12,10,0,0,2,0,0,16,4,32,0,10
1032,15:36:00,28,42.922136,-78.853988,2217,70.45557059,82.52234359,958,1816,644,81,22,12,410,6,206,42,1146,204,38,50,4,378,48,10,24,52,24,40,15:30:00,172,6,2,0,0,0,0,0,10,0,32,0,16
1032,15:50:24,11,42.922136,-78.853988,2217,70.45557059,82.52234359,958,1816,644,81,22,12,410,6,206,42,1146,204,38,50,4,378,48,10,24,52,24,40,15:45:00,172,4,6,0,0,0,0,0,12,4,24,0,8
1032,16:04:48,9,42.922136,-78.853988,2217,70.45557059,82.52234359,958,1816,644,81,22,12,410,6,206,42,1146,204,38,50,4,378,48,10,24,52,24,40,16:00:00,154,6,4,0,0,2,0,0,0,0,36,0,18
1032,16:19:12,32,42.922136,-78.853988,2217,70.45557059,82.52234359,958,1816,644,81,22,12,410,6,206,42,1146,204,38,50,4,378,48,10,24,52,24,40,16:15:00,180,6,12,0,0,2,0,0,12,2,20,0,14
1032,16:33:36,75,42.922136,-78.853988,2217,70.45557059,82.52234359,958,1816,644,81,22,12,410,6,206,42,1146,204,38,50,4,378,48,10,24,52,24,40,16:30:00,177,2,4,0,0,8,0,0,0,0,30,0,12
1032,16:48:00,12,42.922136,-78.853988,2217,70.45557059,82.52234359,958,1816,644,81,22,12,410,6,206,42,1146,204,38,50,4,378,48,10,24,52,24,40,16:45:00,157,4,2,0,0,4,0,0,20,2,22,0,8
1032,17:02:24,8,42.922136,-78.853988,2217,70.45557059,82.52234359,958,1816,644,81,22,12,410,6,206,42,1146,204,38,50,4,378,48,10,24,52,24,40,17:00:00,147,6,2,0,0,0,0,0,2,4,22,0,8
1032,17:16:48,13,42.922136,-78.853988,2217,70.45557059,82.52234359,958,1816,644,81,22,12,410,6,206,42,1146,204,38,50,4,378,48,10,24,52,24,40,17:15:00,133,6,14,0,0,0,0,0,12,8,34,0,6
1032,17:31:12,13,42.922136,-78.853988,2217,70.45557059,82.52234359,958,1816,644,81,22,12,410,6,206,42,1146,204,38,50,4,378,48,10,24,52,24,40,17:30:00,129,6,2,0,0,2,0,0,2,2,44,0,6
1032,17:45:36,17,42.922136,-78.853988,2217,70.45557059,82.52234359,958,1816,644,81,22,12,410,6,206,42,1146,204,38,50,4,378,48,10,24,52,24,40,17:45:00,123,2,2,0,0,4,0,0,12,6,26,0,8
1055,6:57:36,1,42.887848,-78.839239,1415,68.97526502,60.31606673,1140,988,349,714,67,14,702,22,250,52,1590,300,16,40,0,304,50,0,30,32,22,76,7:00:00,45,4,0,0,0,2,0,0,2,2,8,0,0
1055,7:12:00,0,42.887848,-78.839239,1415,68.97526502,60.31606673,1140,988,349,714,67,14,702,22,250,52,1590,300,16,40,0,304,50,0,30,32,22,76,7:15:00,71,10,6,0,0,0,2,0,10,2,6,0,0
1055,7:26:24,1,42.887848,-78.839239,1415,68.97526502,60.31606673,1140,988,349,714,67,14,702,22,250,52,1590,300,16,40,0,304,50,0,30,32,22,76,7:30:00,70,10,2,0,0,4,0,0,2,0,6,0,2
1055,7:40:48,1,42.887848,-78.839239,1415,68.97526502,60.31606673,1140,988,349,714,67,14,702,22,250,52,1590,300,16,40,0,304,50,0,30,32,22,76,7:45:00,84,4,6,0,0,0,0,0,8,2,8,0,2
1055,7:55:12,2,42.887848,-78.839239,1415,68.97526502,60.31606673,1140,988,349,714,67,14,702,22,250,52,1590,300,16,40,0,304,50,0,30,32,22,76,8:00:00,68,4,0,0,0,6,0,0,2,0,6,0,4
1055,8:09:36,1,42.887848,-78.839239,1415,68.97526502,60.31606673,1140,988,349,714,67,14,702,22,250,52,1590,300,16,40,0,304,50,0,30,32,22,76,8:15:00,90,8,22,0,0,2,0,0,14,2,0,0,4
1055,8:24:00,7,42.887848,-78.839239,1415,68.97526502,60.31606673,1140,988,349,714,67,14,702,22,250,52,1590,300,16,40,0,304,50,0,30,32,22,76,8:30:00,72,4,6,0,0,0,0,0,2,2,10,0,0
1055,8:38:24,1,42.887848,-78.839239,1415,68.97526502,60.31606673,1140,988,349,714,67,14,702,22,250,52,1590,300,16,40,0,304,50,0,30,32,22,76,8:45:00,64,8,6,0,2,2,2,0,8,2,8,0,0
1055,9:07:12,1,42.887848,-78.839239,1415,68.97526502,60.31606673,1140,988,349,714,67,14,702,22,250,52,1590,300,16,40,0,304,50,0,30,32,22,76,9:00:00,86,2,0,0,0,0,4,0,8,0,8,0,4
1055,9:21:36,1,42.887848,-78.839239,1415,68.97526502,60.31606673,1140,988,349,714,67,14,702,22,250,52,1590,300,16,40,0,304,50,0,30,32,22,76,9:15:00,86,8,16,0,0,8,0,0,14,8,14,0,4
1055,9:36:00,0,42.887848,-78.839239,1415,68.97526502,60.31606673,1140,988,349,714,67,14,702,22,250,52,1590,300,16,40,0,304,50,0,30,32,22,76,9:30:00,69,2,2,0,0,4,0,0,6,2,12,0,0
1055,9:50:24,0,42.887848,-78.839239,1415,68.97526502,60.31606673,1140,988,349,714,67,14,702,22,250,52,1590,300,16,40,0,304,50,0,30,32,22,76,9:45:00,59,8,6,0,0,2,0,0,8,0,14,0,0
1055,12:00:00,1,42.887848,-78.839239,1415,68.97526502,60.31606673,1140,988,349,714,67,14,702,22,250,52,1590,300,16,40,0,304,50,0,30,32,22,76,12:00:00,105,0,0,0,0,0,0,0,0,0,0,0,0
1055,12:14:24,9,42.887848,-78.839239,1415,68.97526502,60.31606673,1140,988,349,714,67,14,702,22,250,52,1590,300,16,40,0,304,50,0,30,32,22,76,12:15:00,92,2,26,0,4,4,2,0,60,2,14,0,4
1055,12:28:48,3,42.887848,-78.839239,1415,68.97526502,60.31606673,1140,988,349,714,67,14,702,22,250,52,1590,300,16,40,0,304,50,0,30,32,22,76,12:30:00,91,10,2,2,0,2,2,0,4,2,8,0,0
1055,12:43:12,0,42.887848,-78.839239,1415,68.97526502,60.31606673,1140,988,349,714,67,14,702,22,250,52,1590,300,16,40,0,304,50,0,30,32,22,76,12:45:00,98,8,4,0,0,0,0,0,2,2,6,0,14
1055,12:57:36,0,42.887848,-78.839239,1415,68.97526502,60.31606673,1140,988,349,714,67,14,702,22,250,52,1590,300,16,40,0,304,50,0,30,32,22,76,13:00:00,75,6,2,0,0,6,0,0,4,4,16,0,2
1055,13:12:00,2,42.887848,-78.839239,1415,68.97526502,60.31606673,1140,988,349,714,67,14,702,22,250,52,1590,300,16,40,0,304,50,0,30,32,22,76,13:15:00,83,8,16,0,0,8,0,0,14,4,18,0,2
1055,13:26:24,2,42.887848,-78.839239,1415,68.97526502,60.31606673,1140,988,349,714,67,14,702,22,250,52,1590,300,16,40,0,304,50,0,30,32,22,76,13:30:00,102,6,4,0,0,0,0,0,6,0,8,0,2
1055,13:40:48,3,42.887848,-78.839239,1415,68.97526502,60.31606673,1140,988,349,714,67,14,702,22,250,52,1590,300,16,40,0,304,50,0,30,32,22,76,13:45:00,100,6,2,0,0,2,0,0,12,0,16,0,0
1055,15:07:12,1,42.887848,-78.839239,1415,68.97526502,60.31606673,1140,988,349,714,67,14,702,22,250,52,1590,300,16,40,0,304,50,0,30,32,22,76,15:00:00,131,0,2,2,0,6,0,0,0,0,8,0,2
1055,15:21:36,4,42.887848,-78.839239,1415,68.97526502,60.31606673,1140,988,349,714,67,14,702,22,250,52,1590,300,16,40,0,304,50,0,30,32,22,76,15:15:00,101,14,24,0,0,0,2,0,6,6,10,0,8
1055,15:36:00,2,42.887848,-78.839239,1415,68.97526502,60.31606673,1140,988,349,714,67,14,702,22,250,52,1590,300,16,40,0,304,50,0,30,32,22,76,15:30:00,146,8,6,2,0,2,0,0,6,0,22,0,4
1055,15:50:24,1,42.887848,-78.839239,1415,68.97526502,60.31606673,1140,988,349,714,67,14,702,22,250,52,1590,300,16,40,0,304,50,0,30,32,22,76,15:45:00,107,8,14,0,0,2,0,0,10,6,14,0,2
1055,16:04:48,3,42.887848,-78.839239,1415,68.97526502,60.31606673,1140,988,349,714,67,14,702,22,250,52,1590,300,16,40,0,304,50,0,30,32,22,76,16:00:00,102,6,2,0,0,4,0,0,2,0,12,0,6
1055,16:19:12,1,42.887848,-78.839239,1415,68.97526502,60.31606673,1140,988,349,714,67,14,702,22,250,52,1590,300,16,40,0,304,50,0,30,32,22,76,16:15:00,112,12,40,0,0,2,0,0,30,8,20,0,4
1055,16:33:36,2,42.887848,-78.839239,1415,68.97526502,60.31606673,1140,988,349,714,67,14,702,22,250,52,1590,300,16,40,0,304,50,0,30,32,22,76,16:30:00,115,4,8,0,0,0,0,0,0,2,24,0,2
1055,16:48:00,4,42.887848,-78.839239,1415,68.97526502,60.31606673,1140,988,349,714,67,14,702,22,250,52,1590,300,16,40,0,304,50,0,30,32,22,76,16:45:00,115,0,12,0,0,0,0,0,10,6,24,0,10
1055,17:02:24,4,42.887848,-78.839239,1415,68.97526502,60.31606673,1140,988,349,714,67,14,702,22,250,52,1590,300,16,40,0,304,50,0,30,32,22,76,17:00:00,110,4,6,0,0,0,0,0,2,4,16,0,4
1055,17:16:48,0,42.887848,-78.839239,1415,68.97526502,60.31606673,1140,988,349,714,67,14,702,22,250,52,1590,300,16,40,0,304,50,0,30,32,22,76,17:15:00,97,16,26,0,0,2,2,0,24,6,12,0,8
1055,17:31:12,3,42.887848,-78.839239,1415,68.97526502,60.31606673,1140,988,349,714,67,14,702,22,250,52,1590,300,16,40,0,304,50,0,30,32,22,76,17:30:00,85,6,6,0,0,2,0,0,6,0,6,0,4
1055,17:45:36,4,42.887848,-78.839239,1415,68.97526502,60.31606673,1140,988,349,714,67,14,702,22,250,52,1590,300,16,40,0,304,50,0,30,32,22,76,17:45:00,77,0,8,0,0,6,0,0,8,4,12,0,4
1057,6:57:36,1,42.893003,-78.839273,1339,73.03958178,70.92783505,736,1988,261,439,163,19,870,18,514,66,2494,316,30,50,26,302,38,6,22,38,16,48,7:00:00,34,6,2,0,0,2,0,0,6,0,2,0,0
1057,7:12:00,6,42.893003,-78.839273,1339,73.03958178,70.92783505,736,1988,261,439,163,19,870,18,514,66,2494,316,30,50,26,302,38,6,22,38,16,48,7:15:00,100,4,2,0,0,0,0,0,12,4,6,0,2
1057,7:26:24,5,42.893003,-78.839273,1339,73.03958178,70.92783505,736,1988,261,439,163,19,870,18,514,66,2494,316,30,50,26,302,38,6,22,38,16,48,7:30:00,178,6,8,0,0,0,0,0,6,4,6,0,4
1057,7:40:48,5,42.893003,-78.839273,1339,73.03958178,70.92783505,736,1988,261,439,163,19,870,18,514,66,2494,316,30,50,26,302,38,6,22,38,16,48,7:45:00,201,4,4,0,0,4,0,0,2,2,8,0,0
1057,7:55:12,7,42.893003,-78.839273,1339,73.03958178,70.92783505,736,1988,261,439,163,19,870,18,514,66,2494,316,30,50,26,302,38,6,22,38,16,48,8:00:00,172,0,4,0,0,0,0,0,10,0,6,0,4
1057,8:09:36,4,42.893003,-78.839273,1339,73.03958178,70.92783505,736,1988,261,439,163,19,870,18,514,66,2494,316,30,50,26,302,38,6,22,38,16,48,8:15:00,221,4,16,0,2,0,0,0,22,8,10,0,2
1057,8:24:00,10,42.893003,-78.839273,1339,73.03958178,70.92783505,736,1988,261,439,163,19,870,18,514,66,2494,316,30,50,26,302,38,6,22,38,16,48,8:30:00,202,6,0,0,0,0,0,0,6,2,14,0,10
